"union_id","union_name_en","union_name_bn","union_website","upazila_id","upazila_name_en","upazila_name_bn","upazila_website","district_id","district_name_en","district_name_bn","district_latitude","district_longitude","district_website","division_id","division_name_en","division_name_bn","division_website"
"3215","Lacharagonj","লেছড়াগঞ্জ","lacharagonjup.manikganj.gov.bd","358","Harirampur","হরিরামপুর","harirampur.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3216","Sutalorie","সুতালড়ী","sutalorieup.manikganj.gov.bd","358","Harirampur","হরিরামপুর","harirampur.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3217","Dhulsura","ধূলশুড়া","dhulsuraup.manikganj.gov.bd","358","Harirampur","হরিরামপুর","harirampur.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3218","Azimnagar","আজিমনগর","azimnagarup.manikganj.gov.bd","358","Harirampur","হরিরামপুর","harirampur.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3219","Baried","বরাইদ","bariedup.manikganj.gov.bd","359","Saturia","সাটুরিয়া","saturia.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3220","Dighulia","দিঘুলিয়া","dighuliaup.manikganj.gov.bd","359","Saturia","সাটুরিয়া","saturia.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3221","Baliyati","বালিয়াটি","baliyatiup.manikganj.gov.bd","359","Saturia","সাটুরিয়া","saturia.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3222","Dargram","দড়গ্রাম","dargramup.manikganj.gov.bd","359","Saturia","সাটুরিয়া","saturia.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3223","Tilli","তিল্লী","tilliup.manikganj.gov.bd","359","Saturia","সাটুরিয়া","saturia.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3224","Hargaj","হরগজ","hargajup.manikganj.gov.bd","359","Saturia","সাটুরিয়া","saturia.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3225","Saturia","সাটুরিয়া","saturiaup.manikganj.gov.bd","359","Saturia","সাটুরিয়া","saturia.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3226","Dhankora","ধানকোড়া","dhankoraup.manikganj.gov.bd","359","Saturia","সাটুরিয়া","saturia.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3227","Fukurhati","ফুকুরহাটি","fukurhatiup.manikganj.gov.bd","359","Saturia","সাটুরিয়া","saturia.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3228","Betila-Mitara","বেতিলা-মিতরা","betilamitaraup.manikganj.gov.bd","360","Manikganj Sadar","মানিকগঞ্জ সদর","sadar.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3229","Jagir","জাগীর","jagirup.manikganj.gov.bd","360","Manikganj Sadar","মানিকগঞ্জ সদর","sadar.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3230","Atigram","আটিগ্রাম","atigramup.manikganj.gov.bd","360","Manikganj Sadar","মানিকগঞ্জ সদর","sadar.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3231","Dighi","দিঘী","dighiup.manikganj.gov.bd","360","Manikganj Sadar","মানিকগঞ্জ সদর","sadar.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3232","Putile","পুটাইল","putileup.manikganj.gov.bd","360","Manikganj Sadar","মানিকগঞ্জ সদর","sadar.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3233","Hatipara","হাটিপাড়া","hatiparaup.manikganj.gov.bd","360","Manikganj Sadar","মানিকগঞ্জ সদর","sadar.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3234","Vararia","ভাড়ারিয়া","varariaup.manikganj.gov.bd","360","Manikganj Sadar","মানিকগঞ্জ সদর","sadar.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3235","Nbogram","নবগ্রাম","nbogramup.manikganj.gov.bd","360","Manikganj Sadar","মানিকগঞ্জ সদর","sadar.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3236","Garpara","গড়পাড়া","garparaup.manikganj.gov.bd","360","Manikganj Sadar","মানিকগঞ্জ সদর","sadar.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3237","Krishnapur","কৃঞ্চপুর","krishnapurup.manikganj.gov.bd","360","Manikganj Sadar","মানিকগঞ্জ সদর","sadar.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3238","Paila","পয়লা","pailaup.manikganj.gov.bd","361","Gior","ঘিওর","gior.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3239","Shingzuri","সিংজুড়ী","shingzuriup.manikganj.gov.bd","361","Gior","ঘিওর","gior.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3240","Baliyakhora","বালিয়াখোড়া","baliyakhoraup.manikganj.gov.bd","361","Gior","ঘিওর","gior.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3241","Gior","ঘিওর","giorup.manikganj.gov.bd","361","Gior","ঘিওর","gior.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3242","Bartia","বড়টিয়া","bartiaup.manikganj.gov.bd","361","Gior","ঘিওর","gior.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3243","Baniazuri","বানিয়াজুড়ী","baniazuriup.manikganj.gov.bd","361","Gior","ঘিওর","gior.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3244","Nalee","নালী","naleeup.manikganj.gov.bd","361","Gior","ঘিওর","gior.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3245","Teota","তেওতা","teotaup.manikganj.gov.bd","362","Shibaloy","শিবালয়","shibaloy.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3246","Utholi","উথলী","utholiup.manikganj.gov.bd","362","Shibaloy","শিবালয়","shibaloy.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3247","Shibaloy","শিবালয়","shibaloyup.manikganj.gov.bd","362","Shibaloy","শিবালয়","shibaloy.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3248","Ulayel","উলাইল","ulayelup.manikganj.gov.bd","362","Shibaloy","শিবালয়","shibaloy.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3249","Aruoa","আরুয়া","aruoaup.manikganj.gov.bd","362","Shibaloy","শিবালয়","shibaloy.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
"3250","Mohadebpur","মহাদেবপুর","mohadebpurup.manikganj.gov.bd","362","Shibaloy","শিবালয়","shibaloy.manikganj.gov.bd","46","Manikganj","মানিকগঞ্জ","23.8602262","90.0018293","www.manikganj.gov.bd","6","Dhaka","ঢাকা","www.dhakadiv.gov.bd"
